CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Trans_Amt_Oct12;Trans_Amt_Nov12;Trans_Amt_Dec12;Trans_Amt_Jan13;Trans_Amt_Feb13;Trans_Amt_Mar13;Trans_Count_Oct12;Trans_Count_Nov12;Trans_Count_Dec12;Trans_Count_Jan13;Trans_Count_Feb13;Trans_Count_Mar13
788633733;0;36;M;3;Graduate;Married;$60K - $80K;Silver;13;4;3;2;28174;1173;3130;2553;3454;2801;1932;2388;17;26;20;20;11;14
715291908;0;31;M;1;College;Single;$40K - $60K;Blue;36;3;1;2;11109;2045;2782;2900;2927;1776;1784;1819;21;15;14;18;10;14
709977933;1;52;M;5;Uneducated;Married;$80K - $120K;Blue;44;2;3;4;9959;199;1614;1295;1343;1251;1329;1685;13;14;13;6;8;6
716454858;0;35;F;2;Graduate;Married;Less than $40K;Blue;28;6;1;3;4014;2266;2809;2627;2861;2486;1812;1662;16;14;18;17;14;15
720539583;0;46;M;4;Unknown;Single;$60K - $80K;Blue;31;4;1;4;21226;1202;2760;2747;2527;2250;1928;1891;18;18;22;14;12;12
739021908;0;56;F;2;Unknown;Married;$40K - $60K;Blue;49;3;3;2;3681;0;3207;2540;2065;1803;2003;1604;21;15;22;18;18;18
711289533;0;39;M;4;Post-Graduate;Single;$80K - $120K;Blue;32;5;3;2;26710;1681;3159;2466;2442;2445;1374;2157;27;18;22;15;18;17
716464533;0;32;F;1;Graduate;Married;Less than $40K;Blue;36;4;3;3;9550;2896;2941;2115;2989;1487;2396;1855;25;23;15;18;19;16
710590683;1;33;M;2;Unknown;Married;$120K +;Blue;36;3;3;5;16127;0;1622;1321;1427;1035;1035;1289;11;16;14;15;12;14
710081208;1;52;M;2;College;Single;$120K +;Blue;32;4;3;1;4935;0;1622;1169;1813;1166;1020;1096;11;9;14;9;8;13
717482658;0;55;M;2;High School;Single;$80K - $120K;Blue;36;3;2;2;18022;0;3048;2533;2366;2879;2105;1554;18;22;21;14;12;19
712246983;0;50;M;4;High School;Married;$80K - $120K;Blue;43;2;2;5;16748;2413;2750;3084;2834;2530;2447;1693;22;23;29;18;8;21
711460458;1;44;M;1;Uneducated;Married;$40K - $60K;Blue;34;5;2;3;10973;0;1625;1938;2343;1449;1431;1797;14;12;16;12;6;15
713159133;0;32;F;2;High School;Single;Less than $40K;Silver;23;4;2;2;14143;1472;2851;2225;2681;2521;1760;1747;20;24;27;16;15;15
710047533;1;51;M;3;Graduate;Single;$80K - $120K;Gold;36;4;3;3;63948;2201;1627;1560;1167;1292;1599;1369;8;12;16;12;6;9
716708583;1;54;M;4;Graduate;Married;$120K +;Blue;36;2;3;5;7684;0;1628;1331;1803;863;863;1179;11;13;14;13;7;10
712766208;1;45;M;5;Uneducated;Single;$120K +;Silver;36;4;2;1;62227;0;1628;1664;1675;1498;1303;835;16;18;18;12;9;11
715150983;1;44;F;3;Unknown;Single;Unknown;Blue;34;2;3;3;26021;0;1629;1452;1280;1179;1532;1826;13;15;11;8;5;8
717991533;0;44;M;2;Uneducated;Married;$40K - $60K;Blue;36;3;3;2;3843;1460;3383;2672;3034;2881;2181;2310;18;19;18;18;16;16
797641683;0;40;M;3;Uneducated;Married;$80K - $120K;Blue;34;4;3;2;14840;2043;3333;2181;3628;2704;2203;2207;18;18;24;18;15;18
714879483;1;39;M;4;Graduate;Married;$80K - $120K;Blue;31;1;3;3;3929;542;1631;1131;1530;1363;1201;917;10;16;11;9;8;10
720105933;0;48;M;3;Uneducated;Divorced;$40K - $60K;Blue;35;3;5;3;11427;2307;2915;2316;3016;1852;2834;2310;22;16;23;16;12;18
804670758;0;48;F;5;Unknown;Divorced;Unknown;Blue;43;4;3;2;20974;2249;3321;3039;3790;2007;2086;1660;26;24;27;16;14;14
818987958;0;43;M;4;Graduate;Unknown;$40K - $60K;Blue;38;5;1;3;3771;0;2971;3021;2760;2043;2371;1496;24;26;25;19;14;17
824160333;0;56;M;2;High School;Unknown;$120K +;Blue;52;6;2;2;23362;1453;2770;2122;3442;3000;1790;2275;23;17;23;22;15;16
714919308;1;32;F;0;Graduate;Single;Less than $40K;Blue;36;5;3;3;8135;0;1638;1394;1650;1817;1200;921;14;7;13;11;9;13
717928308;0;40;F;1;Uneducated;Single;Less than $40K;Silver;34;5;2;2;13669;1774;3305;2984;3252;2174;1845;2212;26;30;24;16;16;18
788890533;0;54;M;2;College;Married;$80K - $120K;Silver;39;4;1;4;47570;2305;3233;2695;2746;1453;1829;1800;20;22;20;16;13;15
779692608;0;36;M;1;Uneducated;Married;$60K - $80K;Blue;19;6;3;5;9764;0;2880;2912;3148;2285;2179;1693;19;22;23;16;14;21
717774333;1;48;M;3;High School;Married;$60K - $80K;Blue;36;1;2;5;8431;0;1642;1173;1432;666;276;0;16;15;11;15;0;0
718140783;0;47;M;4;Unknown;Married;$60K - $80K;Blue;36;4;5;2;10585;1749;3186;3722;4259;2618;2380;2319;23;21;24;17;11;12
714465558;0;41;M;4;Unknown;Married;$120K +;Silver;36;3;1;4;79166;2205;3136;2298;2490;2503;2624;1982;19;14;18;18;13;16
804431283;0;57;F;1;Graduate;Married;Less than $40K;Blue;52;5;1;2;7882;1101;2962;2549;3201;2220;2063;1656;25;23;27;17;12;16
715199808;0;39;F;3;Graduate;Unknown;Unknown;Silver;30;6;3;5;33905;2070;2912;2372;3818;3129;1890;1214;19;16;21;13;14;16
759584958;1;51;F;1;Graduate;Married;Unknown;Silver;44;4;2;4;33004;2418;1647;1468;2166;1864;1615;1396;12;10;15;9;11;15
758802333;0;40;M;2;Graduate;Single;$120K +;Blue;33;3;1;2;20891;1213;2994;2739;2794;2143;1914;2057;25;23;18;20;15;16
720237408;0;59;M;1;Doctorate;Single;$80K - $120K;Blue;49;4;2;2;22715;707;2868;2610;2643;2288;2909;1686;18;26;18;22;15;18
713787333;0;46;M;2;High School;Single;Less than $40K;Blue;36;5;1;0;3818;1142;3224;2456;2939;2897;1518;1697;17;27;14;21;16;18
709660233;1;52;M;3;Unknown;Single;$80K - $120K;Blue;44;1;2;4;3526;2429;1650;1350;1541;954;1326;954;11;11;11;12;9;9
721005108;0;41;M;0;College;Married;$40K - $60K;Blue;29;3;2;2;6991;1384;3098;3145;2789;2143;2011;1808;27;17;16;15;14;15
809589783;0;41;M;4;Post-Graduate;Married;$40K - $60K;Silver;36;3;3;2;16268;817;3098;2298;3122;2701;1183;1567;22;22;27;18;14;17
712627083;1;38;M;4;Uneducated;Married;$80K - $120K;Blue;25;5;2;4;5768;0;1651;2023;1454;1931;1301;1507;13;14;14;14;11;12
778444908;0;57;M;2;Graduate;Married;$120K +;Silver;39;4;2;3;79471;1444;3358;2946;4149;2026;2056;1857;18;26;26;15;16;15
711433908;1;41;F;3;Uneducated;Married;Less than $40K;Blue;30;1;2;3;9491;0;1654;1570;1184;1615;1366;1672;5;7;7;11;9;12
768728508;0;45;F;5;Doctorate;Married;Less than $40K;Gold;39;6;3;2;15987;1096;2928;2922;2892;2224;1953;1290;18;18;22;20;10;15
789937683;0;37;M;3;Post-Graduate;Married;$40K - $60K;Blue;28;4;1;2;3645;701;3030;2787;3591;1723;2642;1786;21;25;23;19;16;16
711788583;0;61;F;1;Graduate;Single;Less than $40K;Blue;36;3;2;2;3466;1444;3413;3039;2668;2011;1609;2335;20;23;30;18;15;18
819196158;0;49;F;2;Unknown;Single;Less than $40K;Blue;44;5;2;3;9797;998;3312;2047;2602;2463;2696;1893;19;19;25;20;16;17
710207208;0;31;F;1;Unknown;Single;Less than $40K;Blue;18;3;1;3;3399;1800;3135;1804;2566;2424;1782;1437;26;22;19;19;14;21
713994108;0;40;M;5;High School;Married;$60K - $80K;Blue;33;3;1;2;4155;1315;3291;2922;2756;2637;2695;1550;25;22;22;19;21;19
712509108;1;46;F;3;Doctorate;Single;Less than $40K;Gold;36;1;3;5;15164;532;1658;1260;1580;1413;1205;1240;10;21;15;9;4;9
711745233;1;30;F;0;High School;Single;Unknown;Blue;22;1;2;4;13894;0;1659;1751;1657;1398;1285;1601;14;14;17;9;6;9
778745058;0;50;M;3;High School;Single;$80K - $120K;Silver;41;2;2;1;41933;0;2938;2434;3883;1924;1261;2619;20;25;23;19;13;18
721455558;0;56;M;0;Graduate;Single;$60K - $80K;Blue;44;1;3;2;6828;1859;3270;1908;3222;2598;1900;1815;22;18;22;17;13;12
710721858;1;46;F;3;Unknown;Married;$40K - $60K;Blue;37;2;3;4;5542;0;1662;1339;1559;1222;1624;840;9;13;14;9;6;8
769206483;0;58;M;3;Unknown;Married;$120K +;Blue;52;3;3;3;15733;2101;3049;2478;3232;2218;2092;917;19;18;18;17;8;17
769587258;0;38;M;3;College;Single;$60K - $80K;Silver;32;4;2;2;30082;1671;3152;2912;2864;1970;2318;2024;24;25;21;22;17;17
712080333;0;46;M;2;High School;Divorced;$120K +;Blue;34;3;2;4;3659;1381;3132;3025;3580;2665;1672;2178;22;24;23;13;14;16
712457208;1;58;M;1;Graduate;Single;$80K - $120K;Blue;36;6;3;4;22718;0;1669;1585;1382;1504;1214;746;13;13;16;9;11;15
719934783;0;43;M;3;Doctorate;Married;$80K - $120K;Blue;27;4;2;2;3676;673;2877;2475;3643;1779;2333;1544;18;18;23;18;11;17
709589208;0;53;M;0;Graduate;Single;$60K - $80K;Blue;35;3;1;3;17721;596;3134;2284;3089;2287;1899;1716;20;10;15;16;11;11
714860808;0;59;F;1;Graduate;Single;Less than $40K;Blue;39;5;3;2;4404;2272;3111;3025;2550;2316;2447;2260;17;18;19;12;11;16
713934633;1;40;F;4;Uneducated;Divorced;Less than $40K;Blue;35;2;3;3;4423;2913;1673;1631;1552;1474;1382;1223;13;16;16;15;12;15
773185833;0;49;M;3;High School;Married;$60K - $80K;Gold;42;3;1;4;39968;0;3400;2304;2507;2790;1816;2278;15;20;23;16;12;16
715923408;0;30;F;0;College;Married;Less than $40K;Blue;19;4;2;3;4184;1254;3221;3275;3187;2316;1265;1735;19;24;21;21;16;9
778956033;0;51;M;1;Graduate;Married;$80K - $120K;Blue;32;3;2;3;37482;1549;3067;2379;2563;3511;1959;1672;23;15;24;15;15;12
712260633;0;47;F;5;Doctorate;Single;Unknown;Blue;36;4;1;4;26923;2461;3354;2907;2257;2053;1484;1588;16;17;16;16;14;15
714945708;1;33;M;4;College;Single;$40K - $60K;Silver;20;2;1;3;15977;0;1677;1354;1519;803;1430;962;13;16;9;11;10;5
720971358;0;59;M;0;High School;Single;$80K - $120K;Blue;47;5;3;3;26812;1491;3304;2414;3120;2195;1663;2142;20;26;21;19;12;12
719701383;0;44;M;4;Unknown;Married;$60K - $80K;Blue;32;4;3;3;5175;0;3149;2763;2402;1868;2288;1834;18;16;22;18;13;12
764316708;0;30;F;1;High School;Single;Less than $40K;Blue;23;3;2;2;3955;2352;3355;3134;2743;2814;2118;2259;22;20;20;14;14;19
715545933;0;43;M;5;Graduate;Married;$120K +;Blue;36;6;2;4;22355;2179;2869;2841;2557;2086;1768;2147;16;17;22;15;13;16
714524583;1;56;M;3;Uneducated;Married;$80K - $120K;Blue;46;1;3;3;23240;1534;1683;1512;1596;1473;1410;1767;11;14;18;11;13;15
780079833;0;43;M;3;Graduate;Divorced;$60K - $80K;Blue;28;3;3;4;5479;1183;3058;3069;3102;2160;1546;1793;26;18;22;21;18;21
714199008;1;50;M;2;Unknown;Married;$120K +;Blue;36;6;2;2;16081;492;1685;1637;1743;690;345;0;13;12;14;15;7;0
719941533;0;32;F;1;Graduate;Married;Less than $40K;Blue;20;3;1;4;5497;1735;3346;3212;3218;2324;1985;2181;26;18;26;21;15;18
715544883;0;39;M;1;Graduate;Married;Less than $40K;Silver;30;4;3;3;14135;630;3139;2476;2738;2226;857;2267;18;21;17;16;9;18
710122458;0;38;M;2;High School;Single;$60K - $80K;Silver;36;5;3;2;31546;2057;2988;3125;3311;2429;1398;2060;21;21;21;16;14;15
713833233;0;49;M;5;Uneducated;Married;$80K - $120K;Silver;30;3;3;2;42526;1768;3430;2716;2417;3186;2099;1286;23;25;24;16;20;16
719326758;1;52;F;0;Doctorate;Married;Less than $40K;Blue;36;4;3;2;4353;1489;1690;1774;1279;1643;1247;1593;15;15;11;15;12;17
711686658;0;48;M;5;High School;Married;$80K - $120K;Silver;40;6;2;2;41775;1417;3018;3497;3281;2497;1971;2315;23;17;18;21;12;18
708964683;0;48;F;4;College;Unknown;Unknown;Blue;36;3;2;1;3310;0;3462;2088;2768;2591;1844;1789;16;14;18;14;13;14
718840833;1;49;M;3;High School;Single;$40K - $60K;Blue;36;1;3;4;4601;0;1694;1600;1604;1587;1486;1639;14;17;14;15;6;10
797228883;0;46;M;2;High School;Married;$40K - $60K;Blue;40;3;3;0;3981;0;3207;2930;2681;1630;1914;1978;22;24;18;17;12;21
709566408;1;40;F;2;Graduate;Single;Less than $40K;Blue;30;5;3;6;4458;0;1696;1654;1632;1475;1621;1562;9;14;18;11;8;10
780097533;0;48;M;3;Doctorate;Divorced;$80K - $120K;Blue;33;4;1;2;10292;0;3326;3266;2557;1966;2430;1603;22;16;24;18;14;17
715020933;1;44;F;4;High School;Unknown;Unknown;Blue;34;4;3;4;15944;0;1703;1468;1706;1449;1832;1202;12;11;15;12;5;12
711149133;1;30;F;1;Graduate;Married;Unknown;Blue;18;4;1;4;4377;3218;1703;1168;1642;1398;1394;1454;14;16;16;11;6;11
716832858;1;46;M;3;Graduate;Married;$60K - $80K;Blue;34;1;2;4;4930;159;1703;1536;1418;1007;1493;255;9;12;17;11;8;3
715154058;1;49;F;0;Unknown;Married;Less than $40K;Blue;39;1;3;3;4982;3578;1705;1602;1566;1378;1554;1469;11;8;16;12;9;9
789497283;1;50;M;2;High School;Single;$120K +;Blue;42;1;3;2;34162;1723;1706;1651;1942;1262;1011;0;9;13;11;12;11;0
711834708;0;55;M;4;College;Married;$80K - $120K;Blue;40;4;2;5;4047;1482;3023;2935;2309;3249;2268;2407;14;18;25;14;15;16
785038908;0;43;F;0;Graduate;Married;Less than $40K;Blue;37;3;1;4;6380;1160;3366;3150;3252;2940;2667;1744;20;25;24;21;15;19
720001758;0;42;F;1;Graduate;Single;Less than $40K;Blue;34;5;1;3;3534;1175;3050;2446;2326;1856;1968;1942;17;11;24;15;12;15
778428108;0;36;F;1;Graduate;Single;Less than $40K;Blue;16;6;5;3;6091;1184;3184;3332;3358;2922;2488;2153;18;22;24;18;18;13
715268508;0;42;M;3;Graduate;Married;$40K - $60K;Gold;36;3;2;5;23981;1399;3131;2874;2661;1732;2672;1770;21;24;26;21;15;18
788741733;0;53;F;1;Graduate;Married;Less than $40K;Blue;32;4;2;3;7832;1784;3132;2590;2819;2746;1669;1658;20;27;17;13;14;15
717355533;0;56;M;3;Graduate;Single;$120K +;Blue;44;3;1;2;51305;1307;3423;2389;3019;1559;1625;1744;24;25;19;18;14;20
712128258;0;49;F;4;High School;Single;Less than $40K;Silver;40;5;3;5;13704;2127;3320;2709;2766;3217;2386;1474;18;24;27;20;16;11
735825258;0;39;M;2;High School;Single;Less than $40K;Blue;32;4;1;4;4423;1643;3033;3192;2744;3361;1556;1581;22;21;26;14;18;11
714544908;1;56;M;4;Graduate;Divorced;$60K - $80K;Blue;36;6;3;3;6224;0;1715;1673;1289;1379;1528;1395;13;14;16;6;10;9
818712633;0;41;F;3;Graduate;Single;Less than $40K;Blue;36;4;6;2;4133;1067;3483;3207;3175;2565;1750;1920;21;26;27;12;16;17
709831983;0;57;M;2;Uneducated;Single;$120K +;Blue;46;3;2;3;57568;1244;3458;3237;2757;1690;1591;2443;27;18;25;16;21;19
789398733;0;56;M;3;Graduate;Married;$120K +;Blue;46;3;3;2;5270;779;3225;3127;2996;3048;1769;2014;21;19;22;16;14;13
716850558;0;48;M;4;Graduate;Unknown;$60K - $80K;Gold;32;5;1;3;39968;1285;3332;3159;2744;2754;2292;998;23;22;29;19;14;15
717316008;0;38;M;2;Unknown;Married;$120K +;Blue;36;6;2;3;3782;0;3095;2851;2777;1822;2471;1961;22;24;22;13;18;18
714677583;1;50;F;3;Doctorate;Single;Unknown;Blue;36;4;3;3;5173;0;1720;1417;1443;1811;1417;949;12;14;12;9;11;10
767348733;0;56;M;2;Unknown;Married;$60K - $80K;Blue;49;3;3;3;4058;793;3097;3000;2928;2297;2197;2346;17;23;23;14;14;14
779900808;0;32;M;0;College;Single;$60K - $80K;Blue;16;2;3;2;21551;0;3291;2660;3783;1733;1825;1658;18;16;17;16;13;14
719900733;0;60;M;1;High School;Married;$40K - $60K;Blue;47;3;1;3;9805;1007;3110;2399;2625;2416;1699;2392;17;16;17;18;13;14
816517683;0;38;F;2;Doctorate;Married;Less than $40K;Blue;33;4;3;3;7530;1336;3358;2407;2653;1851;2198;2252;18;22;22;18;16;19
755305683;0;45;M;5;Graduate;Married;$60K - $80K;Blue;38;5;1;4;8983;0;3412;2699;2739;2929;1241;2143;23;22;26;20;18;15
715769958;0;53;F;3;Unknown;Married;$40K - $60K;Blue;39;3;2;2;4855;1912;3365;2798;3160;1767;1923;1956;18;19;22;19;14;12
715493733;1;53;M;2;Graduate;Married;$40K - $60K;Blue;36;2;3;4;5735;0;1737;1575;1212;1246;1385;1933;12;10;16;9;8;9
827440458;1;48;M;4;College;Married;$80K - $120K;Blue;44;2;3;3;9524;1449;1739;1190;1899;1340;1359;0;9;12;14;14;9;0
715713408;0;55;M;2;Graduate;Married;Less than $40K;Gold;46;3;5;3;15987;0;3425;2348;2937;3176;2268;1699;21;27;27;14;13;15
720128658;1;49;M;1;Uneducated;Single;$120K +;Blue;30;5;3;3;5181;0;1742;1511;1635;1458;1212;1385;12;9;13;9;11;14
770038983;1;37;M;4;High School;Single;$60K - $80K;Silver;31;1;3;3;28831;4768;1742;1784;1382;1362;1194;1224;10;13;16;11;7;12
714684108;1;31;M;1;Post-Graduate;Single;$40K - $60K;Blue;24;4;2;4;4169;534;1743;1474;1447;1104;1371;1426;12;13;14;13;6;12
708942408;0;46;F;3;Uneducated;Single;$40K - $60K;Blue;36;3;2;2;7020;1784;3084;2844;3406;2281;2569;2753;20;22;25;18;13;18
779134458;1;33;F;1;Doctorate;Single;Less than $40K;Blue;15;1;1;3;3709;1180;1747;1461;1735;1216;972;999;13;13;13;15;8;12
710066133;1;30;M;0;Graduate;Single;Less than $40K;Silver;36;4;3;3;12833;0;1748;1588;1856;1401;1655;1371;15;13;14;9;8;16
709578258;0;40;F;3;Uneducated;Single;Less than $40K;Blue;33;4;3;2;3804;1917;2990;2397;2825;2080;1387;2642;15;22;21;16;13;15
718043583;0;50;M;2;Uneducated;Single;$120K +;Blue;40;5;3;4;21794;1368;3557;2459;2920;2269;2590;1316;25;19;24;21;14;13
715186608;0;43;M;4;Graduate;Married;$80K - $120K;Blue;35;3;2;3;3304;3063;2993;3044;2330;2978;1680;1540;22;19;25;18;18;18
708447858;0;59;F;2;Uneducated;Married;Less than $40K;Blue;36;6;3;2;3850;0;3371;3083;3558;1929;1555;1611;19;20;22;22;16;18
718071933;0;49;M;1;Graduate;Married;$40K - $60K;Blue;36;4;2;3;4158;1889;3508;2032;2922;2671;2095;2614;24;19;28;20;18;21
771217758;0;44;F;2;High School;Single;Less than $40K;Blue;31;3;2;3;4182;2028;3648;2860;3695;2988;1799;1930;27;18;26;14;13;16
721210158;0;29;M;2;College;Married;$40K - $60K;Blue;17;3;1;3;4626;1232;3057;2874;2583;1966;2113;2147;19;18;21;16;11;17
788779983;0;58;M;2;Post-Graduate;Married;$80K - $120K;Blue;39;4;2;3;3742;2613;3572;3271;2529;3071;2087;1871;24;22;21;19;16;19
718614183;1;43;F;4;High School;Unknown;Less than $40K;Silver;31;6;2;2;13651;0;1768;1454;1555;1329;1656;2010;13;13;14;14;9;8
709865883;1;38;M;2;High School;Divorced;$60K - $80K;Silver;25;1;2;3;26794;821;1775;1545;1436;1281;1736;1015;10;7;13;12;8;8
766273533;0;53;M;2;Uneducated;Unknown;$80K - $120K;Blue;46;3;6;3;17190;1736;3169;2846;2850;2698;1078;2414;24;23;22;18;15;15
717390408;1;49;F;4;Uneducated;Married;$40K - $60K;Blue;36;5;2;3;4167;0;1776;1089;1935;1309;822;659;17;16;16;12;15;11
718655808;0;44;F;3;Uneducated;Married;Less than $40K;Silver;36;3;3;2;12944;1200;3007;2622;3159;3286;2174;1913;18;15;21;21;14;16
817035108;0;31;M;2;Graduate;Single;Less than $40K;Blue;14;4;3;3;6933;1870;3065;3283;3065;2220;1656;2296;18;26;16;19;15;21
747551658;0;47;M;3;High School;Unknown;$80K - $120K;Silver;40;5;3;2;59546;1371;3558;2869;2994;2697;2107;1705;21;26;20;20;17;19
713281833;1;37;M;3;Unknown;Single;$40K - $60K;Blue;29;6;2;3;13589;3568;1780;1458;1633;1528;1920;1137;11;13;15;16;12;12
771982083;0;44;M;4;Doctorate;Married;$80K - $120K;Blue;33;3;1;3;4552;1144;3179;2552;2705;1875;1962;2145;22;19;21;12;16;14
717642633;0;51;M;2;Graduate;Married;$60K - $80K;Blue;40;3;3;3;3750;1801;3648;2844;3036;3169;2918;2380;22;25;23;17;13;16
772721208;0;50;M;2;High School;Single;$60K - $80K;Blue;40;4;3;3;17655;1720;3101;2938;3514;2624;1857;2259;24;23;22;20;12;19
714385983;0;57;F;2;Uneducated;Single;Less than $40K;Blue;36;5;3;2;8224;1239;3599;2664;2836;2512;2003;2705;21;25;29;16;16;17
712516608;0;43;M;3;Graduate;Married;$80K - $120K;Blue;36;6;2;3;3946;1275;3359;2438;3201;2038;1485;2301;18;21;14;19;9;15
714725883;0;41;F;4;Graduate;Divorced;$40K - $60K;Blue;36;4;1;0;5654;2470;3471;2755;3010;2347;1644;1896;22;18;19;21;16;15
709398708;0;40;M;3;High School;Divorced;$60K - $80K;Blue;36;3;1;2;16268;2597;3508;3109;3024;1641;1833;2810;27;18;23;20;16;20
715090008;0;45;M;4;Graduate;Single;$60K - $80K;Silver;36;2;3;4;28564;2670;3068;2800;2825;2545;2232;1405;21;19;20;17;14;16
709159308;0;42;F;4;High School;Single;Less than $40K;Blue;30;3;1;3;6172;1212;3538;3136;2971;2124;2708;2145;18;18;24;16;11;12
711348033;0;50;M;2;Graduate;Married;$40K - $60K;Blue;40;4;3;2;5435;1243;3655;2856;2755;2527;1835;2574;22;27;21;18;14;15
788230158;0;29;M;1;Unknown;Married;$40K - $60K;Silver;20;3;1;2;16496;1409;3463;3014;3493;2334;2136;2275;23;24;27;19;17;16
718170033;0;42;F;4;Uneducated;Married;Unknown;Blue;23;4;1;2;8348;0;3088;3058;3239;1720;2534;2266;18;22;25;16;14;16
718161708;0;46;F;4;Graduate;Married;Less than $40K;Blue;34;5;1;2;7562;1500;3231;2605;3297;1777;1627;2371;18;19;20;17;14;12
717714633;0;49;M;3;Uneducated;Married;$120K +;Gold;38;4;3;4;14938;0;3484;2854;2455;2096;1954;2434;23;27;26;17;18;20
824150733;0;43;M;2;High School;Married;$80K - $120K;Silver;39;3;1;3;43463;1987;3345;3386;2936;2233;1814;2463;21;27;18;18;18;20
713768358;0;45;M;4;Graduate;Single;$40K - $60K;Blue;35;3;2;2;7935;888;3350;2670;2627;2267;1651;2815;25;26;21;18;16;16
709188108;0;45;M;2;Graduate;Single;$60K - $80K;Silver;33;4;2;2;34894;1529;3691;2977;1998;2164;1602;1508;19;17;22;18;11;18
720328983;1;52;F;5;Unknown;Married;Less than $40K;Blue;36;4;3;3;9611;0;1819;1128;1203;1368;852;1266;9;15;11;9;11;9
712296408;0;36;F;3;Unknown;Married;$40K - $60K;Blue;22;5;3;3;12958;2273;3476;2960;3315;2452;1732;1746;18;16;25;13;10;14
719106783;0;52;M;1;High School;Single;$80K - $120K;Blue;41;4;1;4;4103;1972;3701;2639;3476;2230;2011;2287;22;21;23;16;15;21
713437008;1;40;F;3;Graduate;Married;Unknown;Blue;25;1;2;3;6888;1878;1827;1245;1318;1881;1123;1644;11;14;10;9;8;12
719574033;0;38;M;1;High School;Single;$60K - $80K;Blue;28;2;2;2;21906;0;3420;3341;2287;2537;1561;2203;22;21;27;16;15;18
716123283;0;59;M;1;Unknown;Single;$60K - $80K;Blue;48;3;1;2;7288;0;3365;2449;3254;2048;2161;1596;23;24;23;22;11;17
789023508;0;46;M;3;Unknown;Married;$80K - $120K;Blue;33;4;1;3;35297;1099;3294;2673;2564;2158;1850;2951;22;19;27;11;15;16
710005683;0;56;M;2;College;Single;$80K - $120K;Blue;46;3;3;5;12540;1696;3415;3665;2102;3079;1886;2371;22;22;23;16;13;19
801036033;0;31;M;0;High School;Single;$40K - $60K;Blue;25;3;2;3;4493;1388;3329;1993;4562;2461;2885;2514;18;22;19;14;15;16
716644008;1;55;M;3;Graduate;Single;$120K +;Silver;36;4;3;4;64469;0;1866;1519;1564;1833;1756;1393;14;13;13;12;6;12
709094358;0;51;F;1;Graduate;Single;Less than $40K;Blue;41;4;2;3;8900;798;3248;3624;3290;2805;1652;2118;18;21;14;14;11;10
719848008;0;39;M;2;Graduate;Unknown;$60K - $80K;Silver;36;4;2;2;29808;0;3250;2829;3568;2638;1687;2126;26;27;23;18;14;20
718372458;0;42;M;2;Graduate;Unknown;$40K - $60K;Blue;30;3;2;5;3735;1723;3512;2602;2980;2251;1473;1683;26;8;16;14;11;17
720608658;0;33;F;1;Uneducated;Single;Less than $40K;Blue;36;5;3;3;8398;1875;3342;2814;3516;2058;2879;2097;21;26;23;18;12;23
717185658;1;51;M;1;High School;Married;$80K - $120K;Blue;36;4;3;4;22754;0;1877;1305;1561;1503;1327;958;13;16;14;14;10;10
715474083;0;51;M;3;Graduate;Single;$60K - $80K;Silver;36;3;2;2;29663;1743;3468;2481;2831;2347;1472;2039;18;18;18;15;12;12
709646433;1;59;F;1;High School;Married;Less than $40K;Blue;50;1;4;3;5043;743;1879;1950;1804;1386;1769;1382;12;13;12;13;7;9
717494358;0;58;F;0;Graduate;Single;Less than $40K;Blue;48;2;2;5;4299;1334;3357;2965;2754;2033;1961;1998;24;25;24;22;14;14
713924283;1;61;M;0;Graduate;Single;$60K - $80K;Blue;54;2;1;4;11859;1644;1881;1487;1417;1359;1423;1363;16;11;16;15;7;14
714471183;1;47;M;4;Graduate;Divorced;$80K - $120K;Blue;39;4;3;4;17504;476;1892;2016;1625;1409;1660;1866;11;16;11;9;7;12
780613758;0;47;M;5;High School;Single;Less than $40K;Blue;35;4;3;5;4165;0;3929;2839;2660;3032;2636;1997;20;18;23;19;14;17
718225683;0;56;M;1;Graduate;Single;$80K - $120K;Silver;49;5;2;2;51839;1091;3702;2736;2878;2461;2264;1233;18;23;22;16;13;16
710734308;0;49;M;1;Graduate;Single;$60K - $80K;Blue;40;6;3;3;6481;1569;3262;2722;3433;2610;2368;1542;22;23;21;17;16;20
708564858;1;33;M;2;College;Married;$120K +;Gold;20;2;1;4;95922;0;1914;1410;1336;1264;1565;1849;13;14;18;6;10;12
713733633;1;27;M;0;High School;Divorced;$60K - $80K;Blue;36;2;3;2;13303;3160;1918;1648;1732;1403;1806;1712;12;16;19;14;11;13
720841533;0;29;M;0;Graduate;Married;Less than $40K;Blue;15;3;1;5;4700;0;3334;2497;3272;2076;2134;1410;18;20;20;16;11;11
712210458;0;38;M;1;Uneducated;Single;$40K - $60K;Blue;36;2;3;2;5639;1558;3733;3831;2740;1792;2010;2522;19;18;19;18;16;19
714109308;0;46;M;5;College;Single;$80K - $120K;Blue;36;1;2;3;13187;2241;3947;2786;2358;1884;2389;1990;22;18;18;21;17;16
712503408;0;57;M;2;Graduate;Married;$80K - $120K;Blue;40;6;3;4;17925;1909;3622;3620;2978;2765;2201;2312;23;18;20;19;13;18
